transaction_id,timestamp,store_id,product_id,product_name,category,quantity,unit_price,payment_type,customer_id,inventory_on_hand
T00267,2024-01-12 02:00:00,Store_4,P035,Product_P011,Stationery,4,152.71,Cash,C1420,183
T00268,2024-01-12 03:00:00,Store_1,P017,Product_P048,Home,1,621.18,Cash,C1363,104
T00269,2024-01-12 04:00:00,Store_5,P028,Product_P020,Clothing,4,626.74,Card,C1894,182
T00270,2024-01-12 05:00:00,Store_4,P019,Product_P036,Clothing,1,279.41,Card,C1215,163
T00271,2024-01-12 06:00:00,Store_3,P046,Product_P017,Electronics,4,839.34,Wallet,C1830,23
T00272,2024-01-12 07:00:00,Store_1,P023,Product_P045,Electronics,2,603.86,Cash,C1100,131
T00273,2024-01-12 08:00:00,Store_1,P032,Product_P011,Home,3,100.81,UPI,C1757,57
T00274,2024-01-12 09:00:00,Store_4,P040,Product_P030,Clothing,3,1777.16,UPI,C1092,137
T00275,2024-01-12 10:00:00,Store_3,P013,Product_P035,Clothing,2,1777.74,Wallet,C1574,94
T00276,2024-01-12 11:00:00,Store_3,P020,Product_P041,Groceries,1,457.91,Wallet,C1265,101
T00277,2024-01-12 12:00:00,Store_5,P035,Product_P038,Home,4,367.6,Cash,C1205,24
T00278,2024-01-12 13:00:00,Store_3,P005,Product_P022,Home,2,1117.22,Card,C1079,60
T00279,2024-01-12 14:00:00,Store_3,P009,Product_P043,Groceries,4,1279.97,Card,C1036,63
T00280,2024-01-12 15:00:00,Store_3,P029,Product_P048,Groceries,2,1917.21,UPI,C1010,148
T00281,2024-01-12 16:00:00,Store_2,P006,Product_P027,Electronics,2,785.83,Cash,C1626,117
T00282,2024-01-12 17:00:00,Store_5,P025,Product_P037,Home,4,1255.49,UPI,C1089,84
T00283,2024-01-12 18:00:00,Store_1,P031,Product_P046,Home,3,1762.45,UPI,C1743,37
T00284,2024-01-12 19:00:00,Store_4,P022,Product_P049,Groceries,3,927.41,Cash,C1018,192
T00285,2024-01-12 20:00:00,Store_1,P002,Product_P035,Stationery,1,288.57,Wallet,C1563,163
T00286,2024-01-12 21:00:00,Store_5,P045,Product_P004,Stationery,4,786.02,UPI,C1373,137
T00287,2024-01-12 22:00:00,Store_4,P005,Product_P016,Electronics,1,316.31,Wallet,C1785,79
T00288,2024-01-12 23:00:00,Store_5,P027,Product_P016,Stationery,2,82.45,Card,C1093,169
T00289,2024-01-13 00:00:00,Store_3,P025,Product_P021,Stationery,1,1515.53,UPI,C1031,185
T00290,2024-01-13 01:00:00,Store_4,P008,Product_P026,Stationery,2,514.93,Cash,C1662,105
T00291,2024-01-13 02:00:00,Store_3,P001,Product_P036,Clothing,4,53.91,Wallet,C1139,149
T00292,2024-01-13 03:00:00,Store_1,P020,Product_P019,Electronics,4,1751.24,Card,C1569,112
T00293,2024-01-13 04:00:00,Store_1,P044,Product_P017,Groceries,4,915.39,Card,C1972,198
T00294,2024-01-13 05:00:00,Store_4,P023,Product_P045,Stationery,4,515.78,UPI,C1020,171
T00295,2024-01-13 06:00:00,Store_4,P032,Product_P026,Clothing,1,562.44,Card,C1148,96
T00296,2024-01-13 07:00:00,Store_5,P011,Product_P022,Stationery,2,519.05,Cash,C1220,114
T00297,2024-01-13 08:00:00,Store_5,P039,Product_P028,Clothing,3,429.38,UPI,C1732,118
T00298,2024-01-13 09:00:00,Store_3,P047,Product_P001,Electronics,4,1690.39,Card,C1753,90
T00299,2024-01-13 10:00:00,Store_4,P024,Product_P044,Stationery,4,382.15,Cash,C1218,54
T00300,2024-01-13 11:00:00,Store_1,P011,Product_P036,Clothing,2,1145.62,Wallet,C1540,121
T00301,2024-01-13 12:00:00,Store_5,P029,Product_P043,Home,3,200.77,Wallet,C1974,69
T00302,2024-01-13 13:00:00,Store_5,P026,Product_P037,Home,4,1901.57,UPI,C1558,80
T00303,2024-01-13 14:00:00,Store_1,P016,Product_P002,Clothing,3,1226.46,Cash,C1907,22
T00304,2024-01-13 15:00:00,Store_5,P035,Product_P017,Stationery,4,1811.15,Card,C1057,87
T00305,2024-01-13 16:00:00,Store_3,P020,Product_P040,Stationery,1,825.86,UPI,C1424,185
T00306,2024-01-13 17:00:00,Store_4,P046,Product_P038,Electronics,1,1630.81,UPI,C1274,134
T00307,2024-01-13 18:00:00,Store_1,P003,Product_P021,Electronics,3,1714.63,Card,C1139,186
T00308,2024-01-13 19:00:00,Store_4,P001,Product_P009,Groceries,2,1420.75,Cash,C1022,107
T00309,2024-01-13 20:00:00,Store_5,P047,Product_P013,Electronics,2,231.25,Card,C1900,100
T00310,2024-01-13 21:00:00,Store_5,P001,Product_P011,Stationery,1,81.36,Wallet,C1377,195
T00311,2024-01-13 22:00:00,Store_1,P017,Product_P016,Groceries,2,378.69,UPI,C1921,98
T00312,2024-01-13 23:00:00,Store_3,P002,Product_P016,Electronics,2,280.29,Wallet,C1372,108
T00313,2024-01-14 00:00:00,Store_2,P029,Product_P002,Clothing,2,1464.02,UPI,C1062,82
T00314,2024-01-14 01:00:00,Store_1,P020,Product_P042,Home,3,1136.16,Card,C1563,79
T00315,2024-01-14 02:00:00,Store_2,P006,Product_P044,Electronics,3,1075.6,Cash,C1777,198
T00316,2024-01-14 03:00:00,Store_2,P008,Product_P008,Electronics,2,543.09,Card,C1341,163
T00317,2024-01-14 04:00:00,Store_3,P029,Product_P043,Clothing,1,351.48,Wallet,C1166,48
T00318,2024-01-14 05:00:00,Store_2,P048,Product_P042,Stationery,2,452.77,Cash,C1150,195
T00319,2024-01-14 06:00:00,Store_2,P033,Product_P013,Clothing,4,830.54,Cash,C1522,36
T00320,2024-01-14 07:00:00,Store_3,P003,Product_P017,Electronics,1,1493.28,UPI,C1987,49
T00321,2024-01-14 08:00:00,Store_2,P035,Product_P039,Stationery,3,546.31,Cash,C1606,132
T00322,2024-01-14 09:00:00,Store_2,P005,Product_P024,Groceries,4,1412.3,UPI,C1583,40
T00323,2024-01-14 10:00:00,Store_2,P027,Product_P003,Electronics,2,1008.45,Cash,C1500,140
T00324,2024-01-14 11:00:00,Store_1,P044,Product_P030,Clothing,2,1776.61,Cash,C1895,24
T00325,2024-01-14 12:00:00,Store_1,P012,Product_P013,Groceries,1,504.18,UPI,C1998,191
T00326,2024-01-14 13:00:00,Store_1,P020,Product_P019,Home,1,929.17,Cash,C1559,79
T00327,2024-01-14 14:00:00,Store_3,P045,Product_P007,Groceries,2,238.5,Card,C1347,20
T00328,2024-01-14 15:00:00,Store_5,P020,Product_P009,Clothing,2,703.55,Cash,C1271,39
T00329,2024-01-14 16:00:00,Store_2,P009,Product_P019,Groceries,1,1038.42,Wallet,C1429,44
T00330,2024-01-14 17:00:00,Store_2,P039,Product_P045,Clothing,4,1478.84,UPI,C1942,121
T00331,2024-01-14 18:00:00,Store_3,P004,Product_P040,Electronics,3,436.25,UPI,C1606,52
T00332,2024-01-14 19:00:00,Store_2,P019,Product_P022,Stationery,1,475.28,Card,C1232,198
T00333,2024-01-14 20:00:00,Store_1,P038,Product_P018,Home,4,1281.58,Wallet,C1559,177
T00334,2024-01-14 21:00:00,Store_5,P027,Product_P023,Stationery,2,795.79,Cash,C1207,102
T00335,2024-01-14 22:00:00,Store_4,P045,Product_P002,Stationery,3,990.08,Card,C1452,179
T00336,2024-01-14 23:00:00,Store_2,P043,Product_P050,Stationery,4,1680.46,Cash,C1738,179
T00337,2024-01-15 00:00:00,Store_1,P013,Product_P050,Clothing,3,1023.21,Card,C1500,128
T00338,2024-01-15 01:00:00,Store_4,P013,Product_P011,Clothing,3,1322.37,UPI,C1920,12
T00339,2024-01-15 02:00:00,Store_5,P022,Product_P031,Home,3,1330.71,Wallet,C1588,99
T00340,2024-01-15 03:00:00,Store_4,P028,Product_P033,Clothing,4,1617.04,UPI,C1860,87
T00341,2024-01-15 04:00:00,Store_1,P047,Product_P014,Clothing,4,1294.37,Card,C1218,92
T00342,2024-01-15 05:00:00,Store_4,P045,Product_P016,Clothing,2,176.38,Cash,C1871,94
T00343,2024-01-15 06:00:00,Store_3,P022,Product_P011,Clothing,3,717.24,Wallet,C1080,133
T00344,2024-01-15 07:00:00,Store_4,P043,Product_P033,Electronics,1,1979.17,Cash,C1548,158
T00345,2024-01-15 08:00:00,Store_2,P019,Product_P007,Home,1,433.2,UPI,C1613,86
T00346,2024-01-15 09:00:00,Store_2,P008,Product_P031,Clothing,1,1194.12,Cash,C1702,114
T00347,2024-01-15 10:00:00,Store_3,P008,Product_P048,Home,4,1693.73,Card,C1540,62
T00348,2024-01-15 11:00:00,Store_1,P042,Product_P046,Groceries,2,1193.79,Wallet,C1825,53
T00349,2024-01-15 12:00:00,Store_2,P026,Product_P047,Electronics,4,775.93,Wallet,C1764,55
T00350,2024-01-15 13:00:00,Store_5,P048,Product_P014,Clothing,3,206.45,Wallet,C1250,46
T00351,2024-01-15 14:00:00,Store_2,P026,Product_P028,Electronics,1,755.25,Card,C1737,47
T00352,2024-01-15 15:00:00,Store_2,P023,Product_P043,Electronics,4,405.03,Cash,C1605,118
T00353,2024-01-15 16:00:00,Store_1,P043,Product_P016,Groceries,1,1923.68,Wallet,C1414,118
T00354,2024-01-15 17:00:00,Store_4,P013,Product_P019,Home,4,1444.31,UPI,C1085,97
T00355,2024-01-15 18:00:00,Store_2,P028,Product_P017,Electronics,1,1511.3,UPI,C1621,175
T00356,2024-01-15 19:00:00,Store_3,P009,Product_P026,Stationery,3,900.14,UPI,C1216,20
T00357,2024-01-15 20:00:00,Store_4,P020,Product_P006,Groceries,1,264.43,UPI,C1195,102
T00358,2024-01-15 21:00:00,Store_5,P019,Product_P043,Stationery,3,570.1,UPI,C1994,182
T00359,2024-01-15 22:00:00,Store_1,P048,Product_P049,Groceries,3,556.44,Card,C1296,73
T00360,2024-01-15 23:00:00,Store_5,P039,Product_P009,Stationery,4,999.22,Cash,C1945,181
T00361,2024-01-16 00:00:00,Store_4,P012,Product_P050,Stationery,4,948.91,Card,C1043,135
T00362,2024-01-16 01:00:00,Store_4,P015,Product_P017,Electronics,4,895.15,UPI,C1392,121
T00363,2024-01-16 02:00:00,Store_4,P031,Product_P031,Electronics,3,1017.16,UPI,C1442,114
T00364,2024-01-16 03:00:00,Store_5,P014,Product_P012,Groceries,2,1974.7,Wallet,C1089,71
T00365,2024-01-16 04:00:00,Store_4,P011,Product_P023,Home,2,631.79,Wallet,C1986,70
T00366,2024-01-16 05:00:00,Store_5,P026,Product_P005,Electronics,3,1249.77,Cash,C1154,99
T00367,2024-01-16 06:00:00,Store_4,P042,Product_P043,Electronics,3,517.04,Cash,C1977,21
T00368,2024-01-16 07:00:00,Store_3,P027,Product_P036,Clothing,4,959.88,Cash,C1477,146
T00369,2024-01-16 08:00:00,Store_4,P011,Product_P036,Electronics,4,440.1,Card,C1620,83
T00370,2024-01-16 09:00:00,Store_5,P038,Product_P003,Home,4,1138.47,Wallet,C1058,116
T00371,2024-01-16 10:00:00,Store_2,P034,Product_P024,Clothing,2,566.77,Cash,C1109,139
T00372,2024-01-16 11:00:00,Store_4,P043,Product_P017,Stationery,2,121.74,Wallet,C1478,145
T00373,2024-01-16 12:00:00,Store_2,P019,Product_P039,Stationery,3,1639.78,Wallet,C1617,125
T00374,2024-01-16 13:00:00,Store_3,P006,Product_P026,Clothing,2,300.1,Wallet,C1898,52
T00375,2024-01-16 14:00:00,Store_1,P046,Product_P004,Clothing,4,767.68,Wallet,C1732,155
T00376,2024-01-16 15:00:00,Store_3,P038,Product_P045,Clothing,4,980.5,Wallet,C1774,189
T00377,2024-01-16 16:00:00,Store_4,P049,Product_P012,Groceries,4,893.34,Wallet,C1593,48
T00378,2024-01-16 17:00:00,Store_2,P042,Product_P001,Home,4,1465.05,Card,C1783,40
T00379,2024-01-16 18:00:00,Store_2,P028,Product_P021,Home,4,1213.71,UPI,C1048,151
T00380,2024-01-16 19:00:00,Store_5,P001,Product_P019,Stationery,1,625.97,Wallet,C1376,73
T00381,2024-01-16 20:00:00,Store_2,P035,Product_P021,Stationery,3,150.82,Card,C1031,112
T00382,2024-01-16 21:00:00,Store_5,P040,Product_P018,Stationery,3,1546.81,Cash,C1485,106
T00383,2024-01-16 22:00:00,Store_1,P008,Product_P043,Electronics,2,737.43,Card,C1600,53
T00384,2024-01-16 23:00:00,Store_4,P047,Product_P003,Stationery,4,1784.96,Card,C1939,197
T00385,2024-01-17 00:00:00,Store_5,P007,Product_P049,Clothing,1,820.36,Card,C1991,106
T00386,2024-01-17 01:00:00,Store_1,P011,Product_P044,Stationery,4,1449.43,Wallet,C1530,11
T00387,2024-01-17 02:00:00,Store_2,P039,Product_P032,Clothing,4,1882.15,Cash,C1002,169
T00388,2024-01-17 03:00:00,Store_2,P004,Product_P010,Groceries,2,1319.75,Card,C1377,45
T00389,2024-01-17 04:00:00,Store_1,P025,Product_P040,Electronics,1,856.3,Cash,C1571,64
T00390,2024-01-17 05:00:00,Store_2,P012,Product_P015,Electronics,1,1156.43,Card,C1930,123
T00391,2024-01-17 06:00:00,Store_1,P026,Product_P005,Home,3,1109.72,Wallet,C1241,96
T00392,2024-01-17 07:00:00,Store_5,P038,Product_P004,Groceries,4,1190.4,Card,C1540,78
T00393,2024-01-17 08:00:00,Store_5,P046,Product_P028,Clothing,1,336.3,Card,C1586,120
T00394,2024-01-17 09:00:00,Store_1,P012,Product_P004,Groceries,3,1412.09,Cash,C1581,89
T00395,2024-01-17 10:00:00,Store_5,P043,Product_P015,Electronics,1,332.83,Cash,C1594,49
T00396,2024-01-17 11:00:00,Store_5,P037,Product_P017,Clothing,4,78.5,Cash,C1356,33
T00397,2024-01-17 12:00:00,Store_5,P046,Product_P044,Groceries,3,1268.32,UPI,C1684,126
T00398,2024-01-17 13:00:00,Store_3,P024,Product_P003,Electronics,1,277.98,Cash,C1922,195
T00399,2024-01-17 14:00:00,Store_4,P016,Product_P010,Clothing,2,1552.3,Card,C1196,113
T00400,2024-01-17 15:00:00,Store_2,P013,Product_P047,Clothing,1,1738.63,UPI,C1857,165
T00401,2024-01-17 16:00:00,Store_3,P025,Product_P042,Electronics,4,1892.24,Cash,C1418,71
T00402,2024-01-17 17:00:00,Store_5,P004,Product_P023,Clothing,2,1345.73,Wallet,C1658,162
T00403,2024-01-17 18:00:00,Store_1,P011,Product_P018,Electronics,1,989.93,Cash,C1272,16
T00404,2024-01-17 19:00:00,Store_5,P032,Product_P001,Stationery,1,736.95,Wallet,C1501,47
T00405,2024-01-17 20:00:00,Store_4,P049,Product_P035,Stationery,3,1007.3,UPI,C1034,128
T00406,2024-01-17 21:00:00,Store_5,P007,Product_P031,Clothing,4,421.19,Wallet,C1624,95
T00407,2024-01-17 22:00:00,Store_1,P046,Product_P044,Clothing,1,729.42,UPI,C1460,95
T00408,2024-01-17 23:00:00,Store_4,P011,Product_P001,Electronics,1,1449.96,Wallet,C1717,100
T00409,2024-01-18 00:00:00,Store_5,P028,Product_P003,Clothing,1,473.97,Cash,C1669,130
T00410,2024-01-18 01:00:00,Store_4,P041,Product_P003,Home,4,564.93,UPI,C1252,106
T00411,2024-01-18 02:00:00,Store_2,P023,Product_P037,Stationery,2,1511.19,Card,C1633,182
T00412,2024-01-18 03:00:00,Store_2,P045,Product_P019,Clothing,4,396.78,Card,C1511,169
T00413,2024-01-18 04:00:00,Store_5,P023,Product_P029,Clothing,3,529.48,Card,C1047,112
T00414,2024-01-18 05:00:00,Store_4,P050,Product_P025,Groceries,3,84.22,Cash,C1184,169
T00415,2024-01-18 06:00:00,Store_1,P028,Product_P033,Clothing,4,1454.1,Card,C1490,10
T00416,2024-01-18 07:00:00,Store_5,P043,Product_P036,Home,1,1254.91,UPI,C1272,54
T00417,2024-01-18 08:00:00,Store_2,P047,Product_P029,Stationery,1,1404.05,Card,C1612,73
T00418,2024-01-18 09:00:00,Store_2,P026,Product_P026,Groceries,2,467.94,UPI,C1526,144
T00419,2024-01-18 10:00:00,Store_5,P025,Product_P004,Electronics,4,1390.38,Card,C1127,175
T00420,2024-01-18 11:00:00,Store_4,P029,Product_P049,Electronics,4,1212.93,Wallet,C1209,79
T00421,2024-01-18 12:00:00,Store_2,P019,Product_P014,Stationery,1,763.94,UPI,C1623,190
T00422,2024-01-18 13:00:00,Store_4,P033,Product_P050,Electronics,3,903.76,Card,C1781,84
T00423,2024-01-18 14:00:00,Store_2,P036,Product_P027,Home,3,1157.44,Card,C1141,82
T00424,2024-01-18 15:00:00,Store_2,P014,Product_P033,Clothing,2,1011.92,Card,C1172,167
T00425,2024-01-18 16:00:00,Store_3,P014,Product_P022,Stationery,2,1301.56,UPI,C1864,159
T00426,2024-01-18 17:00:00,Store_2,P035,Product_P048,Groceries,3,402.91,UPI,C1677,195
T00427,2024-01-18 18:00:00,Store_1,P030,Product_P003,Clothing,4,1104.38,Card,C1446,82
T00428,2024-01-18 19:00:00,Store_5,P028,Product_P023,Electronics,2,928.04,Wallet,C1118,64
T00429,2024-01-18 20:00:00,Store_5,P017,Product_P021,Electronics,1,948.99,UPI,C1714,55
T00430,2024-01-18 21:00:00,Store_4,P003,Product_P041,Groceries,4,965.29,UPI,C1010,106
T00431,2024-01-18 22:00:00,Store_2,P016,Product_P023,Home,1,1768.87,Wallet,C1760,163
T00432,2024-01-18 23:00:00,Store_1,P046,Product_P004,Groceries,2,1646.32,Cash,C1303,146
T00433,2024-01-19 00:00:00,Store_4,P030,Product_P021,Stationery,3,1277.66,Wallet,C1759,24
T00434,2024-01-19 01:00:00,Store_3,P029,Product_P037,Groceries,2,1447.15,Card,C1153,156
T00435,2024-01-19 02:00:00,Store_4,P045,Product_P043,Electronics,3,133.47,UPI,C1322,153
T00436,2024-01-19 03:00:00,Store_4,P015,Product_P031,Home,4,1500.78,UPI,C1536,34
T00437,2024-01-19 04:00:00,Store_2,P046,Product_P021,Home,2,998.02,UPI,C1976,108
T00438,2024-01-19 05:00:00,Store_3,P025,Product_P026,Groceries,2,669.61,UPI,C1444,188
T00439,2024-01-19 06:00:00,Store_4,P038,Product_P041,Stationery,2,322.57,Cash,C1341,86
T00440,2024-01-19 07:00:00,Store_1,P042,Product_P035,Electronics,4,196.66,UPI,C1220,183
T00441,2024-01-19 08:00:00,Store_1,P047,Product_P038,Clothing,1,137.53,UPI,C1109,16
T00442,2024-01-19 09:00:00,Store_5,P038,Product_P024,Home,1,365.5,Cash,C1409,43
T00443,2024-01-19 10:00:00,Store_3,P023,Product_P011,Groceries,3,108.78,Card,C1417,67
T00444,2024-01-19 11:00:00,Store_3,P025,Product_P041,Stationery,2,1478.65,Card,C1601,87
T00445,2024-01-19 12:00:00,Store_5,P042,Product_P029,Stationery,1,534.8,Cash,C1504,32
T00446,2024-01-19 13:00:00,Store_4,P007,Product_P047,Electronics,4,769.04,Card,C1776,160
T00447,2024-01-19 14:00:00,Store_3,P022,Product_P003,Home,2,1654.3,Card,C1039,154
T00448,2024-01-19 15:00:00,Store_1,P017,Product_P001,Electronics,3,273.58,Wallet,C1508,150
T00449,2024-01-19 16:00:00,Store_1,P018,Product_P019,Clothing,1,1679.41,Wallet,C1458,131
T00450,2024-01-19 17:00:00,Store_2,P049,Product_P046,Clothing,4,1297.1,Wallet,C1262,36
T00451,2024-01-19 18:00:00,Store_3,P041,Product_P049,Clothing,4,716.96,Cash,C1669,75
T00452,2024-01-19 19:00:00,Store_4,P010,Product_P022,Stationery,3,279.72,UPI,C1117,110
T00453,2024-01-19 20:00:00,Store_5,P010,Product_P014,Home,1,228.41,Cash,C1449,167
T00454,2024-01-19 21:00:00,Store_5,P007,Product_P049,Electronics,2,704.25,Cash,C1767,141
T00455,2024-01-19 22:00:00,Store_4,P048,Product_P014,Electronics,4,323.67,Cash,C1413,103
T00456,2024-01-19 23:00:00,Store_2,P050,Product_P044,Clothing,3,572.04,Cash,C1707,76
T00457,2024-01-20 00:00:00,Store_5,P038,Product_P016,Home,4,153.26,Wallet,C1825,151
T00458,2024-01-20 01:00:00,Store_3,P027,Product_P033,Home,4,1210.27,Cash,C1822,20
T00459,2024-01-20 02:00:00,Store_2,P033,Product_P013,Groceries,1,333.29,Wallet,C1525,49
T00460,2024-01-20 03:00:00,Store_3,P001,Product_P038,Home,1,1525.63,UPI,C1460,140
T00461,2024-01-20 04:00:00,Store_1,P044,Product_P049,Home,2,475.44,Card,C1117,10
T00462,2024-01-20 05:00:00,Store_2,P034,Product_P012,Electronics,4,1606.05,Wallet,C1216,18
T00463,2024-01-20 06:00:00,Store_5,P004,Product_P038,Home,3,420.27,Cash,C1716,121
T00464,2024-01-20 07:00:00,Store_2,P017,Product_P039,Home,4,1456.66,UPI,C1076,82
T00465,2024-01-20 08:00:00,Store_2,P004,Product_P033,Electronics,3,699.5,Cash,C1420,133
T00466,2024-01-20 09:00:00,Store_2,P043,Product_P033,Home,4,1187.08,UPI,C1891,85
T00467,2024-01-20 10:00:00,Store_2,P026,Product_P029,Electronics,3,125.39,Card,C1171,138
T00468,2024-01-20 11:00:00,Store_3,P004,Product_P005,Groceries,4,1015.73,UPI,C1389,153
T00469,2024-01-20 12:00:00,Store_1,P001,Product_P006,Stationery,4,339.94,UPI,C1025,103
T00470,2024-01-20 13:00:00,Store_4,P007,Product_P031,Electronics,2,998.32,Card,C1127,81
T00471,2024-01-20 14:00:00,Store_2,P030,Product_P016,Electronics,1,325.65,Card,C1373,55
T00472,2024-01-20 15:00:00,Store_5,P050,Product_P031,Home,1,902.32,UPI,C1653,147
T00473,2024-01-20 16:00:00,Store_2,P009,Product_P025,Electronics,3,265.71,Cash,C1903,170
T00474,2024-01-20 17:00:00,Store_5,P035,Product_P048,Clothing,4,478.91,Wallet,C1023,111
T00475,2024-01-20 18:00:00,Store_3,P008,Product_P046,Clothing,4,1210.4,Cash,C1469,50
T00476,2024-01-20 19:00:00,Store_5,P024,Product_P033,Groceries,1,1954.49,Wallet,C1743,188
T00477,2024-01-20 20:00:00,Store_4,P019,Product_P013,Electronics,3,925.91,Card,C1422,31
T00478,2024-01-20 21:00:00,Store_1,P036,Product_P010,Home,2,1389.99,Cash,C1176,153
T00479,2024-01-20 22:00:00,Store_5,P050,Product_P024,Home,2,1101.88,Card,C1852,92
T00480,2024-01-20 23:00:00,Store_5,P043,Product_P010,Stationery,2,1021.8,UPI,C1746,199
T00481,2024-01-21 00:00:00,Store_1,P027,Product_P041,Groceries,4,176.17,UPI,C1830,190
T00482,2024-01-21 01:00:00,Store_4,P032,Product_P031,Home,3,331.38,Cash,C1537,84
T00483,2024-01-21 02:00:00,Store_2,P014,Product_P013,Stationery,1,1771.96,Card,C1265,23
T00484,2024-01-21 03:00:00,Store_5,P018,Product_P003,Home,4,849.82,Cash,C1972,196
T00485,2024-01-21 04:00:00,Store_1,P028,Product_P050,Stationery,4,1247.95,Cash,C1873,163
T00486,2024-01-21 05:00:00,Store_3,P029,Product_P034,Clothing,2,1080.05,Wallet,C1628,181
T00487,2024-01-21 06:00:00,Store_1,P016,Product_P049,Clothing,3,788.82,UPI,C1569,157
T00488,2024-01-21 07:00:00,Store_3,P035,Product_P028,Home,3,806.24,Cash,C1269,142
T00489,2024-01-21 08:00:00,Store_4,P047,Product_P019,Groceries,2,1133.16,UPI,C1328,20
T00490,2024-01-21 09:00:00,Store_2,P031,Product_P023,Electronics,2,325.23,Wallet,C1454,56
T00491,2024-01-21 10:00:00,Store_1,P004,Product_P045,Groceries,2,805.16,Card,C1294,19
T00492,2024-01-21 11:00:00,Store_5,P037,Product_P032,Groceries,4,921.6,Cash,C1121,70
T00493,2024-01-21 12:00:00,Store_4,P017,Product_P013,Electronics,4,1971.0,UPI,C1158,120
T00494,2024-01-21 13:00:00,Store_1,P039,Product_P033,Clothing,4,735.34,Cash,C1177,54
T00495,2024-01-21 14:00:00,Store_5,P048,Product_P034,Clothing,1,1306.93,Card,C1655,56
T00496,2024-01-21 15:00:00,Store_1,P046,Product_P033,Electronics,1,317.96,Cash,C1327,171
T00497,2024-01-21 16:00:00,Store_3,P026,Product_P005,Stationery,3,177.69,Cash,C1879,127
T00498,2024-01-21 17:00:00,Store_1,P048,Product_P003,Groceries,2,1749.51,UPI,C1306,150
T00499,2024-01-21 18:00:00,Store_1,P039,Product_P007,Home,2,1474.93,Card,C1910,32
T00500,2024-01-21 19:00:00,Store_1,P041,Product_P024,Clothing,4,669.12,Wallet,C1088,45
T00501,2024-01-21 20:00:00,Store_4,P004,Product_P022,Home,1,1033.93,Card,C1750,85
T00502,2024-01-21 21:00:00,Store_1,P030,Product_P045,Electronics,2,314.7,Card,C1037,184
T00503,2024-01-21 22:00:00,Store_5,P030,Product_P023,Home,3,1428.96,Wallet,C1872,118
T00504,2024-01-21 23:00:00,Store_3,P022,Product_P030,Home,2,187.14,Cash,C1590,93
T00505,2024-01-22 00:00:00,Store_3,P011,Product_P018,Groceries,4,1526.21,UPI,C1856,89
T00506,2024-01-22 01:00:00,Store_1,P002,Product_P032,Electronics,4,1116.33,Cash,C1838,23
T00507,2024-01-22 02:00:00,Store_4,P044,Product_P007,Home,1,593.76,Cash,C1345,190
T00508,2024-01-22 03:00:00,Store_4,P012,Product_P033,Clothing,3,1732.02,Wallet,C1251,75
T00509,2024-01-22 04:00:00,Store_5,P030,Product_P005,Electronics,3,1972.84,Wallet,C1839,186
T00510,2024-01-22 05:00:00,Store_1,P036,Product_P049,Clothing,2,545.98,Cash,C1977,25
T00511,2024-01-22 06:00:00,Store_3,P018,Product_P028,Stationery,3,1622.18,Card,C1148,52
T00512,2024-01-22 07:00:00,Store_4,P026,Product_P008,Home,2,1512.82,UPI,C1015,111
T00513,2024-01-22 08:00:00,Store_1,P007,Product_P015,Electronics,2,1507.02,Card,C1366,122
T00514,2024-01-22 09:00:00,Store_4,P001,Product_P004,Clothing,1,1916.61,Cash,C1834,18
T00515,2024-01-22 10:00:00,Store_4,P026,Product_P034,Home,3,998.9,Cash,C1832,158
T00516,2024-01-22 11:00:00,Store_3,P023,Product_P005,Groceries,4,1364.63,UPI,C1780,91
T00517,2024-01-22 12:00:00,Store_2,P026,Product_P033,Clothing,2,1656.56,Card,C1117,119
T00518,2024-01-22 13:00:00,Store_5,P045,Product_P005,Clothing,2,985.1,Cash,C1703,107
T00519,2024-01-22 14:00:00,Store_5,P006,Product_P038,Stationery,2,988.79,Cash,C1316,93
